id,X,Y,pososto,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,AVI,BI,DVI,EVI,IPVI,NDVI,NDWI,RENDVI,RVI,SI,forest_h,aspect,elevation,slope,lai,MAES_Name,land_cover
54682120,23.71017782,41.24102819,48,0.194525,0.093125,0.029075,0.051175,0.0354,0.09,0.244375,0.31005,0.3327,0.35415,0.4565691,-0.9836274,0.2973,0.5595089,0.9037202,0.8074403,-0.7332607,0.1527299,9.5247366,0.9614035,25,239.7330856,1028,7.5008765,2.012503,Temperate deciduous forests,forest
53122048,21.74971423,40.83674637,64,0.201725,0.0951,0.0266,0.04865,0.0327,0.085475,0.281075,0.35885,0.368375,0.38915,0.4926682,-1.0582305,0.335675,0.6148651,0.9185152,0.8370304,-0.7666738,0.1343957,11.7212627,0.9639701,11,195.2775917,1366,7.1949749,2.2127818,Temperate deciduous forests,forest
54722118,23.75315002,41.21673867,88,0.19455,0.1,0.03035,0.05095,0.034225,0.090925,0.25775,0.31465,0.34565,0.349775,0.4693353,-1.0617087,0.311425,0.5867448,0.9095462,0.8190925,-0.7421146,0.1416838,10.5225047,0.9614481,11.5,342.3181992,1360.5,21.4956551,2.1110428,Temperate deciduous forests,shrubland
54682122,23.71414702,41.25877649,100,0.18255,0.0839,0.028575,0.053175,0.0312,0.0969,0.270925,0.3328,0.3562,0.36505,0.4813514,-1.1964336,0.325,0.6098812,0.9188555,0.837711,-0.7399465,0.1322929,11.3967502,0.9622843,12.5,37.2454414,818.5,20.8921094,2.19475,Temperate deciduous forests,forest
54161948,22.78285179,39.79331704,88,0.1912,0.084,0.0211,0.0393,0.02675,0.07835,0.27685,0.3678,0.3878,0.4184,0.5144065,-1.2498862,0.36105,0.6489361,0.9354349,0.8708699,-0.8159752,0.1664262,14.5510616,0.9709199,17.75,96.9968987,884.5,19.0712485,2.336051,Temperate deciduous forests,forest
52641978,21.07667501,40.27664718,79,0.20175,0.0931625,0.024075,0.0493375,0.0278125,0.0938,0.2984375,0.36265,0.3785125,0.3993125,0.504321,-1.1173939,0.3507,0.6402781,0.9317749,0.8635498,-0.7715542,0.117777,13.8674729,0.9661877,10.75,92.560009,1542.25,29.4258709,2.3047261,Temperate deciduous forests,forest
53202068,21.87734956,41.00390579,62,0.160775,0.0748125,0.0211625,0.041675,0.027675,0.07845,0.210425,0.2709125,0.2907375,0.3027625,0.4201899,-1.1570928,0.2630625,0.5061302,0.9124804,0.8249608,-0.7483868,0.1616127,10.635608,0.9697905,19,125.2613869,1022.25,14.6303036,1.8193792,Temperate deciduous forests,forest
53101888,21.46575972,39.41017152,95,0.2104125,0.0968,0.0262875,0.057275,0.0295625,0.105725,0.3233375,0.4019125,0.4523875,0.437775,0.570141,-1.27498,0.422825,0.7371828,0.9384847,0.8769693,-0.7750557,0.1655194,15.2986536,0.9621895,11,60.2202673,1234.5,24.3899441,2.6553273,Temperate deciduous forests,forest
53441934,21.93057647,39.77406381,92,0.210725,0.089125,0.0232,0.05395,0.02765,0.0986,0.3213,0.4071,0.43855,0.4455,0.5595029,-1.237905,0.4109,0.7179831,0.9407591,0.8815182,-0.7812358,0.1555405,16.2737308,0.9649673,17.5,63.9080563,1233.5,3.3810064,2.585863,Temperate deciduous forests,forest
53122052,21.75644932,40.87243715,51,0.22495,0.09875,0.0279,0.05135,0.03085,0.095225,0.355125,0.4456,0.4698,0.4917,0.5843687,-1.1978126,0.43895,0.7586983,0.9389532,0.8779064,-0.8039486,0.1381361,15.998529,0.9632397,18,326.8453979,1615.5,5.5653903,2.7331706,Temperate deciduous forests,forest
52701950,21.10256654,40.01831969,94,0.17615,0.0929,0.020725,0.047225,0.028125,0.091,0.242175,0.29445,0.3416,0.32185,0.4680805,-1.2034424,0.313475,0.5744976,0.9197468,0.8394936,-0.7502467,0.1658279,12.752057,0.967908,9,147.8923721,1611.5,12.3729582,2.0667322,Temperate deciduous forests,shrubland
53302034,21.93637349,40.68646316,42,0.18055,0.08195,0.024575,0.03955,0.02315,0.085875,0.27295,0.349825,0.32435,0.374425,0.4564429,-1.1600688,0.3012,0.5877511,0.9331167,0.8662335,-0.7821875,0.0874399,14.0043192,0.9708783,22.5,334.5849609,1203.5,20.7612472,2.1146836,Temperate deciduous forests,forest
53422084,22.16328611,41.1150413,100,0.165525,0.074525,0.017525,0.0402,0.0256,0.080975,0.239825,0.296525,0.320775,0.33495,0.4518539,-1.2412743,0.295175,0.5495189,0.9260899,0.8521798,-0.7773306,0.1443801,12.5592914,0.9721791,21.5,148.35495,1320,25.1622629,1.9763594,Temperate deciduous forests,forest
